parcel_id,stop_id,suburb,package_type,service_class,length_cm,width_cm,height_cm,weight_kg,cube_litres,manifest_date
AP20250602000243,S00090,Sydney CBD,medium_satchel,ATL,31.0,20.9,6.5,0.84,4.21,2025-06-02
AP20250602000244,S00090,Sydney CBD,small_parcel,ATL,33.7,25.6,16.8,2.2,14.49,2025-06-02
AP20250602000245,S00091,Sydney CBD,small_satchel,ATL,25.4,16.8,3.2,0.44,1.37,2025-06-02
AP20250602000246,S00092,Sydney CBD,small_satchel,ATL,23.2,18.1,3.3,0.4,1.39,2025-06-02
AP20250602000247,S00092,Sydney CBD,medium_satchel,ATL,30.9,21.9,5.9,0.88,3.99,2025-06-02
AP20250602000248,S00092,Sydney CBD,small_satchel,ATL,24.1,17.9,3.3,0.44,1.42,2025-06-02
AP20250602000249,S00093,Sydney CBD,medium_satchel,ATL,34.6,21.8,6.0,0.79,4.53,2025-06-02
AP20250602000250,S00094,Sydney CBD,small_parcel,SIG,31.8,29.2,16.4,1.88,15.23,2025-06-02
AP20250602000251,S00095,Sydney CBD,small_satchel,ATL,23.9,18.8,3.2,0.43,1.44,2025-06-02
AP20250602000252,S00095,Sydney CBD,small_satchel,CARD,26.2,19.2,3.1,0.4,1.56,2025-06-02
AP20250602000253,S00095,Sydney CBD,small_parcel,ATL,32.1,28.3,18.8,2.06,17.08,2025-06-02
AP20250602000254,S00096,Sydney CBD,small_satchel,ATL,25.7,18.1,2.9,0.43,1.35,2025-06-02
AP20250602000255,S00096,Sydney CBD,medium_satchel,CARD,32.5,22.2,5.8,0.8,4.18,2025-06-02
AP20250602000256,S00096,Sydney CBD,small_satchel,ATL,23.3,17.6,3.3,0.4,1.35,2025-06-02
AP20250602000257,S00096,Sydney CBD,large_parcel,ATL,64.3,48.9,38.5,9.51,121.05,2025-06-02
AP20250602000258,S00096,Sydney CBD,small_satchel,CARD,23.7,18.3,3.0,0.45,1.3,2025-06-02
AP20250602000259,S00096,Sydney CBD,medium_satchel,ATL,32.8,22.3,6.0,0.9,4.39,2025-06-02
AP20250602000260,S00096,Sydney CBD,small_satchel,CARD,24.1,18.4,2.7,0.38,1.2,2025-06-02
AP20250602000261,S00097,Sydney CBD,small_parcel,ATL,33.6,25.6,20.1,1.97,17.29,2025-06-02
AP20250602000262,S00098,Sydney CBD,small_parcel,ATL,31.4,28.0,17.6,2.13,15.47,2025-06-02
AP20250602000263,S00099,Sydney CBD,small_satchel,SIG,26.0,17.2,2.7,0.45,1.21,2025-06-02
AP20250602000264,S00100,Sydney CBD,small_satchel,ATL,24.3,18.7,3.2,0.35,1.45,2025-06-02
AP20250602000265,S00101,Sydney CBD,small_satchel,CARD,26.5,17.4,3.0,0.45,1.38,2025-06-02
AP20250602000266,S00102,Sydney CBD,small_parcel,ATL,29.7,27.7,19.7,2.03,16.21,2025-06-02
AP20250602000267,S00103,Sydney CBD,medium_parcel,CARD,44.7,34.8,27.6,4.76,42.93,2025-06-02
AP20250602000268,S00104,Sydney CBD,small_parcel,SIG,32.2,28.0,19.0,2.25,17.13,2025-06-02
AP20250602000269,S00104,Sydney CBD,medium_parcel,ATL,44.9,37.9,24.0,4.74,40.84,2025-06-02
AP20250602000270,S00104,Sydney CBD,small_parcel,ATL,34.0,29.4,18.7,1.74,18.69,2025-06-02
AP20250602000271,S00104,Sydney CBD,small_satchel,ATL,24.4,19.6,2.9,0.36,1.39,2025-06-02
AP20250602000272,S00104,Sydney CBD,small_parcel,CARD,29.6,28.1,17.3,1.92,14.39,2025-06-02
AP20250602000273,S00104,Sydney CBD,small_satchel,CARD,27.0,18.5,2.7,0.45,1.35,2025-06-02
AP20250602000274,S00104,Sydney CBD,medium_satchel,ATL,33.9,22.7,5.6,0.79,4.31,2025-06-02
AP20250602000275,S00104,Sydney CBD,small_satchel,ATL,26.7,16.7,3.3,0.35,1.47,2025-06-02
AP20250602000276,S00104,Sydney CBD,medium_parcel,ATL,46.8,34.4,22.9,5.35,36.87,2025-06-02
AP20250602000277,S00105,Sydney CBD,medium_parcel,ATL,47.8,35.1,26.5,5.22,44.46,2025-06-02
AP20250602000278,S00105,Sydney CBD,large_parcel,ATL,56.4,47.8,37.8,8.58,101.91,2025-06-02
AP20250602000279,S00105,Sydney CBD,small_satchel,SIG,25.7,18.0,3.2,0.37,1.48,2025-06-02
AP20250602000280,S00105,Sydney CBD,medium_satchel,SIG,32.8,21.1,6.6,1.03,4.57,2025-06-02
AP20250602000281,S00105,Sydney CBD,small_satchel,ATL,26.4,17.0,3.0,0.37,1.35,2025-06-02
AP20250602000282,S00106,Sydney CBD,small_parcel,ATL,34.3,27.1,18.3,2.23,17.01,2025-06-02
AP20250602000283,S00107,Sydney CBD,medium_parcel,CARD,41.5,36.3,25.1,5.58,37.81,2025-06-02
AP20250602000284,S00108,Sydney CBD,small_satchel,SIG,23.6,18.5,3.2,0.36,1.4,2025-06-02
AP20250602000285,S00109,Sydney CBD,small_satchel,ATL,23.8,18.2,2.9,0.34,1.26,2025-06-02
AP20250602000286,S00110,Sydney CBD,small_satchel,ATL,25.5,17.2,3.3,0.34,1.45,2025-06-02
AP20250602000287,S00110,Sydney CBD,small_parcel,ATL,34.6,25.0,16.8,1.87,14.53,2025-06-02
AP20250602000288,S00110,Sydney CBD,small_satchel,CARD,23.6,16.8,2.7,0.44,1.07,2025-06-02
AP20250602000289,S00111,Sydney CBD,small_parcel,SIG,33.5,29.5,19.2,1.93,18.97,2025-06-02
AP20250602000290,S00111,Sydney CBD,small_satchel,ATL,24.4,17.2,3.0,0.35,1.26,2025-06-02
AP20250602000291,S00111,Sydney CBD,small_satchel,ATL,27.1,18.1,3.2,0.41,1.57,2025-06-02
AP20250602000292,S00111,Sydney CBD,small_parcel,ATL,29.5,26.2,16.4,1.87,12.68,2025-06-02
AP20250602000293,S00112,Sydney CBD,small_parcel,SIG,33.0,27.5,16.5,1.78,14.97,2025-06-02
AP20250602000294,S00113,Sydney CBD,small_satchel,SIG,24.5,17.9,3.1,0.46,1.36,2025-06-02
AP20250602000295,S00114,Sydney CBD,small_parcel,ATL,34.6,26.0,19.3,2.15,17.36,2025-06-02
AP20250602000296,S00114,Sydney CBD,medium_satchel,ATL,30.8,23.0,6.7,0.88,4.75,2025-06-02
AP20250602000297,S00114,Sydney CBD,extra_large,ATL,75.3,66.0,39.3,19.94,195.31,2025-06-02
AP20250602000298,S00114,Sydney CBD,small_satchel,ATL,23.0,18.2,3.2,0.41,1.34,2025-06-02
AP20250602000299,S00114,Sydney CBD,small_parcel,ATL,33.1,29.0,18.2,2.03,17.47,2025-06-02
AP20250602000300,S00114,Sydney CBD,medium_parcel,ATL,46.3,35.2,24.8,4.86,40.42,2025-06-02
AP20250602000301,S00114,Sydney CBD,small_parcel,CARD,33.2,26.1,16.7,2.29,14.47,2025-06-02
AP20250602000302,S00114,Sydney CBD,medium_satchel,ATL,29.5,23.5,6.4,0.95,4.44,2025-06-02
AP20250602000303,S00115,Sydney CBD,medium_satchel,ATL,32.3,21.8,5.6,0.83,3.94,2025-06-02
AP20250602000304,S00116,Sydney CBD,medium_satchel,ATL,31.4,23.5,6.0,0.82,4.43,2025-06-02
AP20250602000305,S00117,Sydney CBD,small_parcel,ATL,30.3,27.7,18.9,1.88,15.86,2025-06-02
AP20250602000306,S00118,Sydney CBD,small_satchel,ATL,24.3,19.7,3.0,0.38,1.44,2025-06-02
AP20250602000307,S00119,Sydney CBD,small_parcel,CARD,32.0,25.3,19.0,2.24,15.38,2025-06-02
AP20250602000308,S00119,Sydney CBD,small_parcel,ATL,30.9,27.0,17.9,2.28,14.93,2025-06-02
AP20250602000309,S00119,Sydney CBD,small_satchel,ATL,24.4,19.7,2.7,0.38,1.3,2025-06-02
AP20250602000310,S00120,Sydney CBD,extra_large,ATL,85.0,61.3,44.0,20.01,229.26,2025-06-02
AP20250602000311,S00121,Sydney CBD,small_parcel,SIG,30.3,25.1,19.1,2.07,14.53,2025-06-02
AP20250602000312,S00121,Sydney CBD,medium_parcel,ATL,49.0,32.7,27.5,4.54,44.06,2025-06-02
AP20250602000313,S00121,Sydney CBD,small_satchel,CARD,25.0,18.8,3.3,0.37,1.55,2025-06-02
AP20250602000314,S00122,Sydney CBD,small_satchel,ATL,24.7,19.1,2.7,0.41,1.27,2025-06-02
AP20250602000315,S00122,Sydney CBD,medium_satchel,SIG,32.8,24.2,5.4,0.9,4.29,2025-06-02
AP20250602000316,S00122,Sydney CBD,extra_large,CARD,76.7,64.1,43.1,20.5,211.9,2025-06-02
AP20250602000317,S00122,Sydney CBD,medium_satchel,ATL,34.0,24.2,5.8,0.95,4.77,2025-06-02
AP20250602000318,S00122,Sydney CBD,small_parcel,CARD,33.2,27.1,17.4,2.28,15.66,2025-06-02
AP20250602000319,S00122,Sydney CBD,medium_satchel,ATL,34.0,22.2,5.6,0.86,4.23,2025-06-02
AP20250602000320,S00122,Sydney CBD,small_satchel,ATL,23.3,18.7,2.9,0.35,1.26,2025-06-02
AP20250602000321,S00122,Sydney CBD,small_parcel,ATL,30.4,29.5,16.5,1.93,14.8,2025-06-02
AP20250602000322,S00123,Sydney CBD,small_parcel,CARD,29.9,29.4,19.7,2.17,17.32,2025-06-02
AP20250602000323,S00123,Sydney CBD,small_satchel,ATL,24.2,18.3,2.8,0.44,1.24,2025-06-02
AP20250602000324,S00123,Sydney CBD,small_parcel,CARD,30.7,27.9,19.6,1.73,16.79,2025-06-02
AP20250602000325,S00123,Sydney CBD,small_parcel,SIG,31.6,26.6,16.3,1.99,13.7,2025-06-02
AP20250602000326,S00124,Sydney CBD,small_parcel,SIG,29.9,26.9,17.2,1.82,13.83,2025-06-02
AP20250602000327,S00125,Sydney CBD,small_satchel,ATL,26.3,18.0,2.7,0.38,1.28,2025-06-02
AP20250602000328,S00125,Sydney CBD,small_satchel,ATL,23.6,19.7,3.3,0.41,1.53,2025-06-02
AP20250602000329,S00125,Sydney CBD,small_satchel,ATL,26.8,16.8,3.2,0.38,1.44,2025-06-02
AP20250602000330,S00126,Sydney CBD,medium_satchel,SIG,29.6,20.9,6.3,1.01,3.9,2025-06-02
AP20250602000331,S00127,Sydney CBD,small_satchel,ATL,27.2,19.4,3.3,0.35,1.74,2025-06-02
AP20250602000332,S00127,Sydney CBD,large_parcel,SIG,62.4,45.1,34.2,8.84,96.25,2025-06-02
AP20250602000333,S00127,Sydney CBD,small_satchel,ATL,24.4,16.9,3.2,0.4,1.32,2025-06-02
AP20250602000334,S00128,Sydney CBD,small_satchel,ATL,26.9,19.1,3.3,0.38,1.7,2025-06-02
AP20250602000335,S00129,Sydney CBD,small_satchel,SIG,27.1,17.6,2.9,0.43,1.38,2025-06-02
AP20250602000336,S00130,Sydney CBD,medium_parcel,CARD,47.4,34.7,24.8,5.46,40.79,2025-06-02
AP20250602000337,S00130,Sydney CBD,small_satchel,ATL,24.0,18.2,3.1,0.35,1.35,2025-06-02
AP20250602000338,S00130,Sydney CBD,medium_satchel,SIG,34.4,20.8,6.1,0.81,4.36,2025-06-02
AP20250602000339,S00131,Sydney CBD,medium_parcel,ATL,42.2,35.0,23.0,5.47,33.97,2025-06-02
AP20250602000340,S00131,Sydney CBD,medium_parcel,SIG,46.0,33.0,24.0,4.43,36.43,2025-06-02
AP20250602000341,S00131,Sydney CBD,small_satchel,ATL,26.1,18.9,3.0,0.38,1.48,2025-06-02
AP20250602000342,S00131,Sydney CBD,medium_parcel,ATL,45.9,33.9,22.9,4.5,35.63,2025-06-02
AP20250602000343,S00131,Sydney CBD,small_parcel,ATL,30.2,28.0,18.1,1.71,15.31,2025-06-02
AP20250602000344,S00132,Sydney CBD,extra_large,SIG,83.0,65.8,41.6,16.98,227.19,2025-06-02
AP20250602000345,S00133,Sydney CBD,medium_satchel,ATL,30.4,21.5,5.5,0.8,3.59,2025-06-02
AP20250602000346,S00134,Sydney CBD,medium_parcel,ATL,44.0,33.3,24.7,5.3,36.19,2025-06-02
AP20250602000347,S00134,Sydney CBD,large_parcel,SIG,58.4,45.5,32.5,10.53,86.36,2025-06-02
AP20250602000348,S00134,Sydney CBD,medium_satchel,CARD,33.2,22.1,5.7,0.79,4.18,2025-06-02
AP20250602000349,S00135,Sydney CBD,small_satchel,ATL,25.3,16.6,3.2,0.34,1.34,2025-06-02
AP20250602000350,S00136,Sydney CBD,small_satchel,SIG,25.9,17.3,3.1,0.34,1.39,2025-06-02
AP20250602000351,S00136,Sydney CBD,small_satchel,SIG,25.1,19.3,2.8,0.44,1.36,2025-06-02
AP20250602000352,S00136,Sydney CBD,medium_satchel,ATL,29.7,20.2,6.2,0.82,3.72,2025-06-02
AP20250602000353,S00136,Sydney CBD,small_satchel,ATL,24.8,18.0,2.8,0.37,1.25,2025-06-02
AP20250602000354,S00136,Sydney CBD,small_satchel,ATL,24.4,19.1,3.4,0.46,1.58,2025-06-02
AP20250602000355,S00136,Sydney CBD,medium_satchel,SIG,31.0,20.8,6.2,0.89,4.0,2025-06-02
AP20250602000356,S00136,Sydney CBD,small_parcel,ATL,31.2,29.3,19.7,1.77,18.01,2025-06-02
AP20250602000357,S00136,Sydney CBD,small_parcel,ATL,32.7,25.8,19.1,1.89,16.11,2025-06-02
AP20250602000358,S00136,Sydney CBD,small_parcel,ATL,30.2,26.5,20.1,2.22,16.09,2025-06-02
AP20250602000359,S00136,Sydney CBD,small_parcel,ATL,30.4,28.5,17.0,1.95,14.73,2025-06-02
AP20250602000360,S00136,Sydney CBD,small_parcel,ATL,33.9,29.4,16.8,2.22,16.74,2025-06-02
AP20250602000361,S00136,Sydney CBD,medium_satchel,ATL,32.9,23.9,6.7,0.96,5.27,2025-06-02
AP20250602000362,S00137,Sydney CBD,medium_satchel,ATL,32.9,22.7,5.5,0.83,4.11,2025-06-02
AP20250602000363,S00138,Sydney CBD,medium_satchel,CARD,32.8,21.2,5.8,0.8,4.03,2025-06-02
AP20250602000364,S00139,Sydney CBD,small_satchel,ATL,23.1,19.8,3.2,0.43,1.46,2025-06-02
AP20250602000365,S00139,Sydney CBD,medium_parcel,SIG,42.0,35.1,24.0,4.7,35.38,2025-06-02
AP20250602000366,S00139,Sydney CBD,medium_satchel,ATL,33.3,20.3,5.9,1.02,3.99,2025-06-02
AP20250602000367,S00139,Sydney CBD,small_satchel,ATL,25.5,18.1,2.8,0.44,1.29,2025-06-02
AP20250602000368,S00139,Sydney CBD,small_parcel,ATL,34.9,25.2,18.1,2.12,15.92,2025-06-02
AP20250602000369,S00139,Sydney CBD,medium_parcel,ATL,46.9,38.2,26.5,4.88,47.48,2025-06-02
AP20250602000370,S00139,Sydney CBD,large_parcel,CARD,62.6,46.8,34.2,9.23,100.2,2025-06-02
AP20250602000371,S00140,Sydney CBD,small_parcel,ATL,34.3,29.2,16.8,2.04,16.83,2025-06-02
AP20250602000372,S00140,Sydney CBD,small_satchel,ATL,25.9,17.8,3.3,0.45,1.52,2025-06-02
AP20250602000373,S00140,Sydney CBD,small_parcel,SIG,29.5,26.5,19.2,2.3,15.01,2025-06-02
AP20250602000374,S00141,Sydney CBD,large_parcel,ATL,59.7,41.8,37.9,10.69,94.58,2025-06-02
AP20250602000375,S00142,Sydney CBD,large_parcel,SIG,56.3,46.1,38.2,8.65,99.15,2025-06-02
AP20250602000376,S00142,Sydney CBD,medium_parcel,SIG,42.5,36.4,22.8,4.51,35.27,2025-06-02
AP20250602000377,S00142,Sydney CBD,small_satchel,ATL,24.3,17.5,3.1,0.35,1.32,2025-06-02
AP20250602000378,S00143,Sydney CBD,small_parcel,SIG,34.4,28.1,18.8,2.09,18.17,2025-06-02
AP20250602000379,S00143,Sydney CBD,small_satchel,ATL,25.5,18.7,2.9,0.42,1.38,2025-06-02
AP20250602000380,S00143,Sydney CBD,medium_satchel,SIG,30.5,21.4,6.7,0.97,4.37,2025-06-02
AP20250602000381,S00144,Sydney CBD,large_parcel,ATL,65.4,47.4,36.0,8.54,111.6,2025-06-02
AP20250602000382,S00144,Sydney CBD,small_satchel,SIG,26.0,17.3,3.0,0.42,1.35,2025-06-02
AP20250602000383,S00144,Sydney CBD,small_satchel,ATL,24.8,16.9,2.8,0.39,1.17,2025-06-02
AP20250602000384,S00145,Sydney CBD,small_parcel,ATL,30.1,28.9,18.2,1.87,15.83,2025-06-02
AP20250602000385,S00145,Sydney CBD,small_parcel,ATL,31.5,26.2,17.6,1.86,14.53,2025-06-02
AP20250602000386,S00145,Sydney CBD,extra_large,ATL,82.9,57.3,40.9,18.05,194.28,2025-06-02
AP20250602000387,S00145,Sydney CBD,small_parcel,ATL,34.5,26.3,19.7,1.94,17.87,2025-06-02
AP20250602000388,S00145,Sydney CBD,small_parcel,ATL,32.0,28.0,17.4,1.89,15.59,2025-06-02
AP20250602000389,S00146,Sydney CBD,medium_satchel,ATL,32.9,20.4,6.5,1.02,4.36,2025-06-02
AP20250602000390,S00147,Sydney CBD,small_satchel,ATL,27.3,17.1,2.8,0.44,1.31,2025-06-02
AP20250602000391,S00148,Sydney CBD,small_parcel,SIG,30.7,26.7,16.8,1.8,13.77,2025-06-02
AP20250602000392,S00148,Sydney CBD,medium_satchel,SIG,31.3,22.1,5.9,1.01,4.08,2025-06-02
AP20250602000393,S00148,Sydney CBD,small_parcel,SIG,33.6,26.1,19.9,1.82,17.45,2025-06-02
AP20250602000394,S00149,Sydney CBD,small_satchel,CARD,24.2,19.3,2.9,0.38,1.35,2025-06-02
AP20250602000395,S00149,Sydney CBD,extra_large,CARD,87.4,56.7,41.0,15.5,203.18,2025-06-02
AP20250602000396,S00149,Sydney CBD,small_parcel,SIG,35.2,29.1,17.1,1.97,17.52,2025-06-02
AP20250602000397,S00150,Sydney CBD,small_satchel,ATL,24.7,16.9,3.2,0.39,1.34,2025-06-02
AP20250602000398,S00151,Sydney CBD,small_satchel,ATL,24.5,18.0,3.1,0.43,1.37,2025-06-02
AP20250602000399,S00151,Sydney CBD,extra_large,CARD,80.2,56.3,41.8,17.58,188.74,2025-06-02
AP20250602000400,S00151,Sydney CBD,medium_satchel,ATL,30.4,20.6,6.5,0.81,4.07,2025-06-02
AP20250602000401,S00151,Sydney CBD,small_parcel,SIG,31.2,27.5,19.0,1.78,16.3,2025-06-02
AP20250602000402,S00151,Sydney CBD,small_satchel,SIG,24.3,16.9,3.0,0.44,1.23,2025-06-02
AP20250602000403,S00152,Sydney CBD,medium_satchel,ATL,30.6,22.1,6.2,0.8,4.19,2025-06-02
AP20250602000404,S00153,Sydney CBD,medium_parcel,SIG,46.0,32.9,25.9,5.27,39.2,2025-06-02
AP20250602000405,S00153,Sydney CBD,medium_satchel,ATL,30.8,22.8,6.1,0.92,4.28,2025-06-02
AP20250602000406,S00153,Sydney CBD,small_satchel,SIG,26.7,16.9,3.3,0.43,1.49,2025-06-02
AP20250602000407,S00154,Sydney CBD,small_parcel,ATL,32.5,27.1,17.1,2.2,15.06,2025-06-02
AP20250602000408,S00154,Sydney CBD,medium_satchel,ATL,32.0,23.7,6.1,0.84,4.63,2025-06-02
AP20250602000409,S00154,Sydney CBD,medium_parcel,SIG,49.0,36.9,22.8,5.49,41.22,2025-06-02
AP20250602000410,S00155,Sydney CBD,medium_satchel,ATL,35.1,22.8,6.6,0.81,5.28,2025-06-02
AP20250602000411,S00156,Sydney CBD,medium_parcel,SIG,44.5,33.5,24.4,5.05,36.37,2025-06-02
AP20250602000412,S00157,Sydney CBD,medium_parcel,ATL,44.6,32.3,27.7,5.41,39.9,2025-06-02
AP20250602000413,S00158,Sydney CBD,extra_large,CARD,86.0,55.8,41.4,16.52,198.67,2025-06-02
AP20250602000414,S00158,Sydney CBD,large_parcel,CARD,57.0,47.8,39.1,9.57,106.53,2025-06-02
AP20250602000415,S00158,Sydney CBD,medium_satchel,ATL,33.6,23.5,5.5,1.02,4.34,2025-06-02
AP20250602000416,S00158,Sydney CBD,small_satchel,ATL,27.2,19.6,2.8,0.46,1.49,2025-06-02
AP20250602000417,S00158,Sydney CBD,small_satchel,ATL,26.0,16.9,3.1,0.44,1.36,2025-06-02
AP20250602000418,S00159,Sydney CBD,medium_satchel,ATL,34.1,21.2,6.5,1.02,4.7,2025-06-02
AP20250602000419,S00160,Sydney CBD,medium_parcel,ATL,46.7,33.9,23.6,5.39,37.36,2025-06-02
AP20250602000420,S00160,Sydney CBD,small_satchel,ATL,23.8,18.8,3.0,0.37,1.34,2025-06-02
AP20250602000421,S00160,Sydney CBD,small_satchel,CARD,27.5,17.8,2.9,0.35,1.42,2025-06-02
AP20250602000422,S00160,Sydney CBD,medium_satchel,ATL,32.5,21.9,5.9,1.03,4.2,2025-06-02
AP20250602000423,S00160,Sydney CBD,medium_satchel,ATL,33.5,22.5,5.6,0.96,4.22,2025-06-02
AP20250602000424,S00161,Sydney CBD,small_satchel,SIG,23.7,19.7,3.0,0.34,1.4,2025-06-02
AP20250602000425,S00161,Sydney CBD,medium_parcel,CARD,47.6,35.6,23.7,5.21,40.16,2025-06-02
AP20250602000426,S00161,Sydney CBD,medium_parcel,ATL,41.9,38.3,26.2,5.72,42.04,2025-06-02
AP20250602000427,S00161,Sydney CBD,small_satchel,ATL,23.5,17.2,2.8,0.37,1.13,2025-06-02
AP20250602000428,S00161,Sydney CBD,small_parcel,CARD,30.0,25.6,17.3,1.91,13.29,2025-06-02
AP20250602000429,S00161,Sydney CBD,large_parcel,ATL,56.6,48.5,38.3,10.86,105.14,2025-06-02
AP20250602000430,S00161,Sydney CBD,medium_satchel,CARD,32.0,23.4,6.0,0.9,4.49,2025-06-02
AP20250602000431,S00162,Sydney CBD,large_parcel,ATL,58.2,46.6,38.6,8.54,104.69,2025-06-02
AP20250602000432,S00163,Sydney CBD,medium_satchel,ATL,35.2,23.0,5.6,0.91,4.53,2025-06-02
AP20250602000433,S00163,Sydney CBD,small_satchel,SIG,24.6,18.7,3.3,0.43,1.52,2025-06-02
AP20250602000434,S00163,Sydney CBD,medium_parcel,ATL,46.2,33.4,23.7,5.31,36.57,2025-06-02
AP20250602000435,S00164,Sydney CBD,medium_satchel,CARD,32.2,20.5,5.9,0.8,3.89,2025-06-02
AP20250602000436,S00164,Sydney CBD,extra_large,ATL,81.7,59.1,41.3,18.21,199.42,2025-06-02
AP20250602000437,S00164,Sydney CBD,large_parcel,ATL,56.5,48.4,38.7,9.57,105.83,2025-06-02
AP20250602000438,S00165,Sydney CBD,extra_large,SIG,82.0,62.4,44.7,16.22,228.72,2025-06-02
AP20250602000439,S00166,Sydney CBD,small_satchel,ATL,24.0,18.4,3.2,0.45,1.41,2025-06-02
AP20250602000440,S00167,Sydney CBD,medium_satchel,ATL,33.4,23.0,6.0,0.93,4.61,2025-06-02
AP20250602000441,S00167,Sydney CBD,medium_parcel,SIG,46.9,36.4,26.5,5.16,45.24,2025-06-02
AP20250602000442,S00167,Sydney CBD,small_satchel,ATL,27.0,16.7,3.0,0.39,1.35,2025-06-02
AP20250602000443,S00167,Sydney CBD,small_satchel,ATL,23.8,19.5,2.8,0.46,1.3,2025-06-02
AP20250602000444,S00167,Sydney CBD,small_satchel,ATL,23.2,19.4,3.2,0.37,1.44,2025-06-02
AP20250602000445,S00168,Sydney CBD,small_satchel,ATL,23.4,17.3,2.7,0.44,1.09,2025-06-02
AP20250602000446,S00169,Sydney CBD,medium_parcel,SIG,48.9,34.4,23.5,4.71,39.53,2025-06-02
AP20250602000447,S00170,Sydney CBD,small_satchel,SIG,26.4,17.2,3.1,0.37,1.41,2025-06-02
AP20250602000448,S00170,Sydney CBD,small_satchel,ATL,25.7,18.7,2.8,0.43,1.35,2025-06-02
AP20250602000449,S00170,Sydney CBD,small_parcel,ATL,33.2,26.5,17.2,2.26,15.13,2025-06-02
AP20250602000450,S00171,Sydney CBD,large_parcel,SIG,61.7,46.7,36.5,10.08,105.17,2025-06-02
AP20250602000451,S00171,Sydney CBD,medium_satchel,CARD,32.7,23.8,6.5,0.94,5.06,2025-06-02
AP20250602000452,S00171,Sydney CBD,small_parcel,CARD,33.1,27.1,18.0,2.29,16.15,2025-06-02
AP20250602000453,S00171,Sydney CBD,medium_parcel,SIG,42.2,35.9,23.5,4.83,35.6,2025-06-02
AP20250602000454,S00171,Sydney CBD,small_parcel,ATL,34.4,27.0,18.7,1.82,17.37,2025-06-02
AP20250602000455,S00171,Sydney CBD,small_parcel,ATL,32.4,26.4,18.8,2.21,16.08,2025-06-02
AP20250602000456,S00171,Sydney CBD,small_parcel,ATL,30.9,27.4,17.3,1.82,14.65,2025-06-02
AP20250602000457,S00172,Sydney CBD,small_satchel,ATL,25.5,17.2,3.0,0.42,1.32,2025-06-02
AP20250602000458,S00173,Sydney CBD,small_satchel,CARD,24.2,17.1,3.0,0.39,1.24,2025-06-02
AP20250602000459,S00174,Sydney CBD,medium_parcel,ATL,43.6,37.7,26.7,4.26,43.89,2025-06-02
AP20250602000460,S00174,Sydney CBD,small_parcel,ATL,35.1,29.6,19.9,1.71,20.68,2025-06-02
AP20250602000461,S00174,Sydney CBD,large_parcel,ATL,62.1,45.0,34.2,9.36,95.57,2025-06-02
AP20250602000462,S00175,Sydney CBD,medium_satchel,ATL,34.8,22.0,6.6,0.87,5.05,2025-06-02
AP20250602000463,S00175,Sydney CBD,small_satchel,SIG,25.3,17.1,3.3,0.46,1.43,2025-06-02
AP20250602000464,S00175,Sydney CBD,small_parcel,CARD,33.3,27.9,19.5,1.74,18.12,2025-06-02
AP20250602000465,S00175,Sydney CBD,medium_satchel,ATL,33.0,21.6,6.0,0.99,4.28,2025-06-02
AP20250602000466,S00175,Sydney CBD,large_parcel,SIG,62.8,45.8,38.2,9.29,109.87,2025-06-02
AP20250602000467,S00176,Sydney CBD,large_parcel,SIG,60.1,49.1,33.8,8.75,99.74,2025-06-02
AP20250602000468,S00177,Sydney CBD,small_parcel,ATL,33.1,25.1,18.4,1.84,15.29,2025-06-02
AP20250602000469,S00177,Sydney CBD,small_satchel,ATL,27.3,17.4,3.1,0.4,1.47,2025-06-02
AP20250602000470,S00177,Sydney CBD,medium_satchel,ATL,32.7,23.6,5.9,0.86,4.55,2025-06-02
AP20250602000471,S00178,Sydney CBD,small_parcel,ATL,32.4,25.7,17.3,1.82,14.41,2025-06-02
AP20250602000472,S00178,Sydney CBD,medium_parcel,SIG,44.6,35.0,24.8,4.54,38.71,2025-06-02
AP20250602000473,S00178,Sydney CBD,medium_parcel,CARD,46.3,36.9,26.1,4.4,44.59,2025-06-02
AP20250602000474,S00178,Sydney CBD,small_parcel,ATL,30.7,28.1,19.7,2.3,16.99,2025-06-02
AP20250602000475,S00178,Sydney CBD,small_parcel,SIG,33.2,28.2,17.2,1.8,16.1,2025-06-02
AP20250602000476,S00178,Sydney CBD,medium_satchel,ATL,33.8,22.7,6.1,0.9,4.68,2025-06-02
AP20250602000477,S00178,Sydney CBD,small_satchel,ATL,23.5,16.8,2.7,0.35,1.07,2025-06-02
AP20250602000478,S00178,Sydney CBD,small_parcel,CARD,29.6,28.6,18.8,2.22,15.92,2025-06-02
AP20250602000479,S00178,Sydney CBD,large_parcel,CARD,63.8,42.1,34.3,10.35,92.13,2025-06-02
AP20250602000480,S00178,Sydney CBD,small_satchel,ATL,23.0,19.0,2.9,0.43,1.27,2025-06-02
AP20250602000481,S00178,Sydney CBD,medium_satchel,ATL,34.7,23.0,6.4,0.83,5.11,2025-06-02
AP20250602000482,S00178,Sydney CBD,small_satchel,CARD,24.6,17.3,3.3,0.4,1.4,2025-06-02
AP20250602000483,S00179,Sydney CBD,small_parcel,ATL,35.0,27.1,17.9,1.74,16.98,2025-06-02
AP20250602000484,S00179,Sydney CBD,small_parcel,ATL,35.0,25.5,17.7,1.85,15.8,2025-06-02
AP20250602000485,S00179,Sydney CBD,small_parcel,ATL,35.2,28.3,17.7,1.92,17.63,2025-06-02
