stop_id,suburb,lat,lon,stop_type,address,zone_id,dominant_suburb
S00242,Sydney CBD,-33.870177,151.206768,apartment,"354 Macquarie St, Sydney CBD NSW",Z0362,Sydney CBD
S00243,Sydney CBD,-33.86274,151.210351,business,"354 Pitt St, Sydney CBD NSW",Z0076,Sydney CBD
S00244,Sydney CBD,-33.858411,151.226728,business,"434 Elizabeth St, Sydney CBD NSW",Z0212,Sydney CBD
S00245,Sydney CBD,-33.883204,151.19539,business,"22 Macquarie St, Sydney CBD NSW",Z0665,Glebe
S00246,Sydney CBD,-33.872814,151.212876,apartment,"236 Sussex St, Sydney CBD NSW",Z0022,Darlinghurst
S00247,Sydney CBD,-33.874499,151.223928,apartment,"328 Pitt St, Sydney CBD NSW",Z0672,Darlinghurst
S00248,Sydney CBD,-33.87664,151.216816,business,"78 Clarence St, Sydney CBD NSW",Z0645,Darlinghurst
S00249,Sydney CBD,-33.847615,151.212144,residential,"106 Pitt St, Sydney CBD NSW",Z0677,Sydney CBD
S00250,Sydney CBD,-33.86394,151.224316,apartment,"436 Kent St, Sydney CBD NSW",Z0099,Sydney CBD
S00251,Sydney CBD,-33.883931,151.168752,apartment,"412 Kent St, Sydney CBD NSW",Z0168,Glebe
S00252,Sydney CBD,-33.857786,151.219468,apartment,"624 Sussex St, Sydney CBD NSW",Z0234,Sydney CBD
S00253,Sydney CBD,-33.843334,151.199489,apartment,"112 Sussex St, Sydney CBD NSW",Z0060,Sydney CBD
S00254,Sydney CBD,-33.85641,151.181841,business,"236 Bond St, Sydney CBD NSW",Z0071,Sydney CBD
S00255,Sydney CBD,-33.887032,151.216968,apartment,"506 Kent St, Sydney CBD NSW",Z0652,Surry Hills
S00256,Sydney CBD,-33.874611,151.229905,business,"572 Kent St, Sydney CBD NSW",Z0253,Darlinghurst
S00257,Sydney CBD,-33.853597,151.207238,apartment,"536 Phillip St, Sydney CBD NSW",Z0096,Sydney CBD
S00258,Sydney CBD,-33.877292,151.223593,residential,"582 Elizabeth St, Sydney CBD NSW",Z0648,Darlinghurst
S00259,Sydney CBD,-33.863474,151.233484,business,"666 Phillip St, Sydney CBD NSW",Z0415,Sydney CBD
S00260,Sydney CBD,-33.859504,151.229024,business,"360 George St, Sydney CBD NSW",Z0384,Sydney CBD
S00261,Sydney CBD,-33.879923,151.233899,apartment,"470 Market St, Sydney CBD NSW",Z0347,Paddington
S00262,Sydney CBD,-33.869514,151.220432,business,"686 Phillip St, Sydney CBD NSW",Z0642,Sydney CBD
S00263,Sydney CBD,-33.907695,151.210432,apartment,"392 King St, Sydney CBD NSW",Z0150,Waterloo
S00264,Sydney CBD,-33.881093,151.185271,business,"616 Pitt St, Sydney CBD NSW",Z0024,Glebe
S00265,Sydney CBD,-33.871831,151.205609,business,"160 York St, Sydney CBD NSW",Z0235,Sydney CBD
S00266,Sydney CBD,-33.883773,151.196651,residential,"270 Bond St, Sydney CBD NSW",Z0297,Glebe
S00267,Sydney CBD,-33.849211,151.241864,apartment,"44 Market St, Sydney CBD NSW",Z0263,Sydney CBD
S00268,Sydney CBD,-33.885962,151.206662,apartment,"662 King St, Sydney CBD NSW",Z0673,Surry Hills
S00269,Sydney CBD,-33.874081,151.211148,business,"450 George St, Sydney CBD NSW",Z0640,Sydney CBD
S00270,Sydney CBD,-33.867231,151.217572,apartment,"116 York St, Sydney CBD NSW",Z0690,Sydney CBD
S00271,Sydney CBD,-33.851505,151.209954,apartment,"186 Sussex St, Sydney CBD NSW",Z0096,Sydney CBD
S00272,Sydney CBD,-33.88603,151.234726,apartment,"384 Kent St, Sydney CBD NSW",Z0551,Paddington
S00273,Sydney CBD,-33.854842,151.19996,apartment,"206 Clarence St, Sydney CBD NSW",Z0466,Sydney CBD
S00274,Sydney CBD,-33.868677,151.212219,apartment,"14 Bond St, Sydney CBD NSW",Z0689,Sydney CBD
S00275,Sydney CBD,-33.880578,151.198163,business,"256 Hunter St, Sydney CBD NSW",Z0292,Surry Hills
S00276,Sydney CBD,-33.863255,151.1895,business,"110 Castlereagh St, Sydney CBD NSW",Z0030,Sydney CBD
S00277,Sydney CBD,-33.866411,151.200123,apartment,"462 Phillip St, Sydney CBD NSW",Z0137,Sydney CBD
S00278,Sydney CBD,-33.876003,151.208744,business,"124 Kent St, Sydney CBD NSW",Z0640,Sydney CBD
S00279,Sydney CBD,-33.867962,151.20286,apartment,"480 Clarence St, Sydney CBD NSW",Z0661,Sydney CBD
S00280,Sydney CBD,-33.873424,151.198914,business,"180 King St, Sydney CBD NSW",Z0129,Sydney CBD
S00281,Sydney CBD,-33.867438,151.188205,apartment,"464 Sussex St, Sydney CBD NSW",Z0203,Glebe
S00282,Sydney CBD,-33.860854,151.208053,apartment,"466 York St, Sydney CBD NSW",Z0320,Sydney CBD
S00283,Sydney CBD,-33.849768,151.186729,business,"666 King St, Sydney CBD NSW",Z0303,Sydney CBD
S00284,Sydney CBD,-33.883654,151.220701,business,"584 Castlereagh St, Sydney CBD NSW",Z0637,Surry Hills
S00285,Sydney CBD,-33.843204,151.210537,business,"690 Kent St, Sydney CBD NSW",Z0309,Sydney CBD
S00286,Sydney CBD,-33.892225,151.187437,apartment,"304 Kent St, Sydney CBD NSW",Z0202,Glebe
S00287,Sydney CBD,-33.870621,151.204662,apartment,"290 York St, Sydney CBD NSW",Z0362,Sydney CBD
S00288,Sydney CBD,-33.86174,151.198018,business,"260 Hunter St, Sydney CBD NSW",Z0240,Sydney CBD
S00289,Sydney CBD,-33.865428,151.214088,apartment,"282 Clarence St, Sydney CBD NSW",Z0299,Sydney CBD
S00290,Sydney CBD,-33.876272,151.229407,business,"186 King St, Sydney CBD NSW",Z0213,Paddington
S00291,Sydney CBD,-33.871297,151.181172,business,"228 Sussex St, Sydney CBD NSW",Z0048,Glebe
S00292,Sydney CBD,-33.874716,151.211025,residential,"568 Kent St, Sydney CBD NSW",Z0285,Sydney CBD
S00293,Sydney CBD,-33.875872,151.206898,business,"286 King St, Sydney CBD NSW",Z0401,Sydney CBD
S00294,Sydney CBD,-33.858605,151.21937,business,"446 Elizabeth St, Sydney CBD NSW",Z0234,Sydney CBD
S00295,Sydney CBD,-33.864516,151.212498,business,"464 Hunter St, Sydney CBD NSW",Z0390,Sydney CBD
S00296,Sydney CBD,-33.877115,151.19802,business,"66 King St, Sydney CBD NSW",Z0201,Glebe
S00297,Sydney CBD,-33.858005,151.204514,business,"552 Phillip St, Sydney CBD NSW",Z0009,Sydney CBD
S00298,Sydney CBD,-33.865112,151.19736,business,"340 York St, Sydney CBD NSW",Z0240,Sydney CBD
S00299,Sydney CBD,-33.859046,151.22544,apartment,"280 Macquarie St, Sydney CBD NSW",Z0212,Sydney CBD
S00300,Sydney CBD,-33.861244,151.20962,business,"402 Macquarie St, Sydney CBD NSW",Z0320,Sydney CBD
S00301,Sydney CBD,-33.878748,151.237818,business,"46 Phillip St, Sydney CBD NSW",Z0430,Paddington
S00302,Sydney CBD,-33.875522,151.20839,business,"448 Castlereagh St, Sydney CBD NSW",Z0640,Sydney CBD
S00303,Sydney CBD,-33.859832,151.198674,business,"540 Sussex St, Sydney CBD NSW",Z0383,Sydney CBD
S00304,Sydney CBD,-33.861476,151.186594,apartment,"694 George St, Sydney CBD NSW",Z0358,Sydney CBD
S00305,Sydney CBD,-33.869051,151.182253,residential,"306 York St, Sydney CBD NSW",Z0403,Glebe
S00306,Sydney CBD,-33.867392,151.185538,business,"666 King St, Sydney CBD NSW",Z0485,Sydney CBD
S00307,Sydney CBD,-33.853468,151.213307,apartment,"170 George St, Sydney CBD NSW",Z0431,Sydney CBD
S00308,Sydney CBD,-33.875899,151.216931,apartment,"218 Kent St, Sydney CBD NSW",Z0645,Darlinghurst
S00309,Sydney CBD,-33.862235,151.185582,apartment,"62 George St, Sydney CBD NSW",Z0358,Sydney CBD
S00310,Sydney CBD,-33.871226,151.222726,business,"458 Hunter St, Sydney CBD NSW",Z0633,Darlinghurst
S00311,Sydney CBD,-33.871412,151.202054,business,"480 Pitt St, Sydney CBD NSW",Z0339,Sydney CBD
S00312,Sydney CBD,-33.855615,151.211502,business,"620 Hunter St, Sydney CBD NSW",Z0431,Sydney CBD
S00313,Sydney CBD,-33.858895,151.233483,apartment,"282 Phillip St, Sydney CBD NSW",Z0384,Sydney CBD
S00314,Sydney CBD,-33.859038,151.222753,business,"312 York St, Sydney CBD NSW",Z0356,Sydney CBD
S00315,Sydney CBD,-33.853134,151.205272,residential,"598 Pitt St, Sydney CBD NSW",Z0466,Sydney CBD
S00316,Sydney CBD,-33.868548,151.195932,business,"690 York St, Sydney CBD NSW",Z0434,Sydney CBD
S00317,Sydney CBD,-33.860617,151.177023,business,"198 Elizabeth St, Sydney CBD NSW",Z0071,Sydney CBD
S00318,Sydney CBD,-33.872523,151.198513,apartment,"94 Castlereagh St, Sydney CBD NSW",Z0166,Sydney CBD
S00319,Sydney CBD,-33.86491,151.206133,business,"654 Castlereagh St, Sydney CBD NSW",Z0076,Sydney CBD
S00320,Sydney CBD,-33.870362,151.194492,business,"134 Bond St, Sydney CBD NSW",Z0166,Sydney CBD
S00321,Sydney CBD,-33.867636,151.207331,apartment,"124 Sussex St, Sydney CBD NSW",Z0413,Sydney CBD
S00322,Sydney CBD,-33.861658,151.210453,residential,"218 Castlereagh St, Sydney CBD NSW",Z0320,Sydney CBD
S00323,Sydney CBD,-33.878619,151.205927,apartment,"334 Market St, Sydney CBD NSW",Z0378,Surry Hills
S00324,Sydney CBD,-33.843691,151.19955,apartment,"74 Kent St, Sydney CBD NSW",Z0060,Sydney CBD
S00325,Sydney CBD,-33.880872,151.21183,apartment,"238 Kent St, Sydney CBD NSW",Z0654,Surry Hills
S00326,Sydney CBD,-33.88337,151.215929,residential,"172 Elizabeth St, Sydney CBD NSW",Z0635,Surry Hills
S00327,Sydney CBD,-33.854903,151.192944,business,"104 Bond St, Sydney CBD NSW",Z0303,Sydney CBD
S00328,Sydney CBD,-33.8593,151.230464,business,"182 Elizabeth St, Sydney CBD NSW",Z0384,Sydney CBD
S00329,Sydney CBD,-33.861311,151.207821,business,"578 King St, Sydney CBD NSW",Z0320,Sydney CBD
S00330,Sydney CBD,-33.86126,151.209583,business,"674 Clarence St, Sydney CBD NSW",Z0320,Sydney CBD
S00331,Sydney CBD,-33.868947,151.219923,apartment,"596 York St, Sydney CBD NSW",Z0642,Sydney CBD
S00332,Sydney CBD,-33.879567,151.212798,apartment,"408 Market St, Sydney CBD NSW",Z0657,Darlinghurst
S00333,Sydney CBD,-33.86789,151.223597,apartment,"476 Market St, Sydney CBD NSW",Z0436,Darlinghurst
S00334,Sydney CBD,-33.876926,151.213607,business,"310 Phillip St, Sydney CBD NSW",Z0682,Darlinghurst
S00335,Sydney CBD,-33.857099,151.200113,apartment,"480 Hunter St, Sydney CBD NSW",Z0383,Sydney CBD
S00336,Sydney CBD,-33.870565,151.214723,business,"272 Hunter St, Sydney CBD NSW",Z0152,Darlinghurst
S00337,Sydney CBD,-33.878706,151.192144,apartment,"128 Clarence St, Sydney CBD NSW",Z0097,Glebe
S00338,Sydney CBD,-33.872657,151.210928,apartment,"246 Phillip St, Sydney CBD NSW",Z0641,Darlinghurst
S00339,Sydney CBD,-33.863845,151.208802,business,"508 Elizabeth St, Sydney CBD NSW",Z0076,Sydney CBD
S00340,Sydney CBD,-33.875565,151.206178,business,"228 Phillip St, Sydney CBD NSW",Z0401,Sydney CBD
S00341,Sydney CBD,-33.878667,151.207372,business,"40 King St, Sydney CBD NSW",Z0378,Surry Hills
S00342,Sydney CBD,-33.865876,151.181072,apartment,"32 Bond St, Sydney CBD NSW",Z0403,Glebe
S00343,Sydney CBD,-33.86586,151.201069,residential,"290 George St, Sydney CBD NSW",Z0137,Sydney CBD
S00344,Sydney CBD,-33.874883,151.210693,apartment,"416 Hunter St, Sydney CBD NSW",Z0285,Sydney CBD
S00345,Sydney CBD,-33.874452,151.211698,business,"38 King St, Sydney CBD NSW",Z0285,Sydney CBD
S00346,Sydney CBD,-33.866015,151.193885,business,"332 Sussex St, Sydney CBD NSW",Z0371,Sydney CBD
S00347,Sydney CBD,-33.886177,151.228286,apartment,"76 Phillip St, Sydney CBD NSW",Z0295,Paddington
S00348,Sydney CBD,-33.88569,151.196307,apartment,"362 Kent St, Sydney CBD NSW",Z0041,Surry Hills
S00349,Sydney CBD,-33.877421,151.223842,business,"698 Kent St, Sydney CBD NSW",Z0648,Darlinghurst
S00350,Sydney CBD,-33.871361,151.215708,business,"210 King St, Sydney CBD NSW",Z0152,Darlinghurst
S00351,Sydney CBD,-33.865069,151.199607,apartment,"200 Clarence St, Sydney CBD NSW",Z0137,Sydney CBD
S00352,Sydney CBD,-33.851096,151.23593,business,"180 Bond St, Sydney CBD NSW",Z0263,Sydney CBD
S00353,Sydney CBD,-33.858508,151.191395,business,"600 Castlereagh St, Sydney CBD NSW",Z0358,Sydney CBD
S00354,Sydney CBD,-33.870719,151.223087,business,"664 Macquarie St, Sydney CBD NSW",Z0633,Darlinghurst
S00355,Sydney CBD,-33.869028,151.224309,business,"158 Market St, Sydney CBD NSW",Z0436,Darlinghurst
S00356,Sydney CBD,-33.88083,151.199241,apartment,"146 Clarence St, Sydney CBD NSW",Z0292,Surry Hills
S00357,Sydney CBD,-33.869022,151.230187,residential,"352 King St, Sydney CBD NSW",Z0080,Darlinghurst
S00358,Sydney CBD,-33.872264,151.205549,apartment,"192 Bond St, Sydney CBD NSW",Z0235,Sydney CBD
S00359,Sydney CBD,-33.864927,151.21363,business,"690 Bond St, Sydney CBD NSW",Z0299,Sydney CBD
S00360,Sydney CBD,-33.878727,151.213205,business,"206 York St, Sydney CBD NSW",Z0657,Darlinghurst
S00361,Sydney CBD,-33.862568,151.207285,business,"448 Pitt St, Sydney CBD NSW",Z0076,Sydney CBD
S00362,Sydney CBD,-33.850407,151.221462,business,"12 Kent St, Sydney CBD NSW",Z0386,Sydney CBD
S00363,Sydney CBD,-33.870105,151.221202,apartment,"244 King St, Sydney CBD NSW",Z0643,Darlinghurst
S00364,Sydney CBD,-33.863979,151.183072,business,"472 Castlereagh St, Sydney CBD NSW",Z0403,Glebe
S00365,Sydney CBD,-33.860518,151.228865,business,"232 Phillip St, Sydney CBD NSW",Z0212,Sydney CBD
S00366,Sydney CBD,-33.873615,151.184363,business,"326 Market St, Sydney CBD NSW",Z0631,Glebe
S00367,Sydney CBD,-33.866111,151.224788,business,"452 Phillip St, Sydney CBD NSW",Z0464,Darlinghurst
S00368,Sydney CBD,-33.868649,151.226201,business,"460 Pitt St, Sydney CBD NSW",Z0483,Darlinghurst
S00369,Sydney CBD,-33.867628,151.192936,business,"364 Sussex St, Sydney CBD NSW",Z0063,Glebe
S00370,Sydney CBD,-33.878076,151.203138,residential,"498 Hunter St, Sydney CBD NSW",Z0275,Sydney CBD
S00371,Sydney CBD,-33.868506,151.192714,business,"636 York St, Sydney CBD NSW",Z0063,Glebe
S00372,Sydney CBD,-33.862824,151.206076,business,"420 Hunter St, Sydney CBD NSW",Z0076,Sydney CBD
S00373,Sydney CBD,-33.851386,151.204679,apartment,"288 Pitt St, Sydney CBD NSW",Z0372,Sydney CBD
S00374,Sydney CBD,-33.857289,151.220995,residential,"690 Pitt St, Sydney CBD NSW",Z0234,Sydney CBD
S00375,Sydney CBD,-33.842962,151.228955,apartment,"192 Hunter St, Sydney CBD NSW",Z0020,Sydney CBD
S00376,Sydney CBD,-33.878008,151.230235,apartment,"692 Elizabeth St, Sydney CBD NSW",Z0604,Paddington
S00377,Sydney CBD,-33.858332,151.200867,business,"488 Market St, Sydney CBD NSW",Z0383,Sydney CBD
S00378,Sydney CBD,-33.8666,151.206162,business,"172 Market St, Sydney CBD NSW",Z0413,Sydney CBD
S00379,Sydney CBD,-33.842522,151.184048,business,"368 George St, Sydney CBD NSW",Z0303,Sydney CBD
S00380,Sydney CBD,-33.8785,151.197212,apartment,"242 Phillip St, Sydney CBD NSW",Z0348,Sydney CBD
S00381,Sydney CBD,-33.878877,151.223773,apartment,"664 Castlereagh St, Sydney CBD NSW",Z0590,Paddington
S00382,Sydney CBD,-33.875993,151.233534,business,"184 Sussex St, Sydney CBD NSW",Z0257,Darlinghurst
S00383,Sydney CBD,-33.894287,151.190785,business,"140 Phillip St, Sydney CBD NSW",Z0463,Alexandria
S00384,Sydney CBD,-33.875109,151.200413,apartment,"266 Market St, Sydney CBD NSW",Z0001,Glebe
S00385,Sydney CBD,-33.87791,151.208904,business,"558 Castlereagh St, Sydney CBD NSW",Z0658,Surry Hills
S00386,Sydney CBD,-33.866995,151.213502,apartment,"274 Macquarie St, Sydney CBD NSW",Z0299,Sydney CBD
S00387,Sydney CBD,-33.864699,151.197156,apartment,"628 Sussex St, Sydney CBD NSW",Z0240,Sydney CBD
S00388,Sydney CBD,-33.846286,151.215661,apartment,"374 Sussex St, Sydney CBD NSW",Z0677,Sydney CBD
S00389,Sydney CBD,-33.857395,151.202192,apartment,"442 Pitt St, Sydney CBD NSW",Z0466,Sydney CBD
S00390,Sydney CBD,-33.875723,151.209083,apartment,"92 Sussex St, Sydney CBD NSW",Z0674,Sydney CBD
S00391,Sydney CBD,-33.879581,151.217494,business,"556 York St, Sydney CBD NSW",Z0629,Darlinghurst
S00392,Sydney CBD,-33.862897,151.209396,apartment,"384 Hunter St, Sydney CBD NSW",Z0320,Sydney CBD
S00393,Sydney CBD,-33.884643,151.202754,apartment,"16 Elizabeth St, Sydney CBD NSW",Z0256,Surry Hills
S00394,Sydney CBD,-33.846822,151.207656,business,"552 George St, Sydney CBD NSW",Z0309,Sydney CBD
S00395,Sydney CBD,-33.854647,151.207975,business,"358 Phillip St, Sydney CBD NSW",Z0096,Sydney CBD
S00396,Sydney CBD,-33.87443,151.20375,business,"668 King St, Sydney CBD NSW",Z0479,Sydney CBD
S00397,Sydney CBD,-33.889358,151.205418,business,"78 Clarence St, Sydney CBD NSW",Z0417,Surry Hills
S00398,Sydney CBD,-33.852554,151.23328,apartment,"586 George St, Sydney CBD NSW",Z0263,Sydney CBD
S00399,Sydney CBD,-33.870174,151.217714,apartment,"356 York St, Sydney CBD NSW",Z0173,Darlinghurst
S00400,Sydney CBD,-33.853946,151.204868,business,"324 George St, Sydney CBD NSW",Z0466,Sydney CBD
S00401,Sydney CBD,-33.887933,151.219754,business,"662 Sussex St, Sydney CBD NSW",Z0627,Surry Hills
S00402,Sydney CBD,-33.875993,151.204293,residential,"208 Pitt St, Sydney CBD NSW",Z0275,Sydney CBD
S00403,Sydney CBD,-33.868737,151.226897,business,"322 Clarence St, Sydney CBD NSW",Z0483,Darlinghurst
S00404,Sydney CBD,-33.868236,151.214845,business,"574 Market St, Sydney CBD NSW",Z0147,Darlinghurst
S00405,Sydney CBD,-33.874201,151.20769,apartment,"246 Pitt St, Sydney CBD NSW",Z0370,Darlinghurst
S00406,Sydney CBD,-33.861326,151.216016,business,"108 Sussex St, Sydney CBD NSW",Z0668,Sydney CBD
S00407,Sydney CBD,-33.881611,151.185737,business,"68 Sussex St, Sydney CBD NSW",Z0024,Glebe
S00408,Sydney CBD,-33.870509,151.192398,business,"484 Clarence St, Sydney CBD NSW",Z0063,Glebe
S00409,Sydney CBD,-33.867356,151.191391,business,"226 Clarence St, Sydney CBD NSW",Z0203,Glebe
S00410,Sydney CBD,-33.862627,151.211444,apartment,"636 Macquarie St, Sydney CBD NSW",Z0076,Sydney CBD
S00411,Sydney CBD,-33.860261,151.235288,business,"46 Kent St, Sydney CBD NSW",Z0384,Sydney CBD
S00412,Sydney CBD,-33.882296,151.24277,business,"92 Bond St, Sydney CBD NSW",Z0322,Paddington
S00413,Sydney CBD,-33.887209,151.218871,apartment,"624 Bond St, Sydney CBD NSW",Z0593,Surry Hills
S00414,Sydney CBD,-33.853468,151.216813,apartment,"270 Castlereagh St, Sydney CBD NSW",Z0431,Sydney CBD
S00415,Sydney CBD,-33.864812,151.182284,business,"236 Elizabeth St, Sydney CBD NSW",Z0403,Glebe
S00416,Sydney CBD,-33.877782,151.20116,business,"378 Pitt St, Sydney CBD NSW",Z0494,Sydney CBD
S00417,Sydney CBD,-33.850186,151.197483,apartment,"262 Market St, Sydney CBD NSW",Z0372,Sydney CBD
S00418,Sydney CBD,-33.867412,151.199987,business,"424 George St, Sydney CBD NSW",Z0137,Sydney CBD
S00419,Sydney CBD,-33.854648,151.206778,business,"226 Sussex St, Sydney CBD NSW",Z0096,Sydney CBD
S00420,Sydney CBD,-33.86799,151.202219,apartment,"88 Sussex St, Sydney CBD NSW",Z0661,Sydney CBD
S00421,Sydney CBD,-33.844071,151.179611,apartment,"256 Kent St, Sydney CBD NSW",Z0303,Sydney CBD
S00422,Sydney CBD,-33.847736,151.220519,apartment,"316 Pitt St, Sydney CBD NSW",Z0386,Sydney CBD
S00423,Sydney CBD,-33.871788,151.193209,apartment,"546 Elizabeth St, Sydney CBD NSW",Z0216,Glebe
S00424,Sydney CBD,-33.857141,151.212889,apartment,"630 Pitt St, Sydney CBD NSW",Z0431,Sydney CBD
S00425,Sydney CBD,-33.861055,151.240411,business,"680 Macquarie St, Sydney CBD NSW",Z0337,Sydney CBD
S00426,Sydney CBD,-33.852376,151.195509,apartment,"90 Phillip St, Sydney CBD NSW",Z0303,Sydney CBD
S00427,Sydney CBD,-33.880379,151.171346,business,"216 Hunter St, Sydney CBD NSW",Z0168,Glebe
S00428,Sydney CBD,-33.860567,151.20501,business,"438 Castlereagh St, Sydney CBD NSW",Z0009,Sydney CBD
S00429,Sydney CBD,-33.856099,151.225814,apartment,"636 Clarence St, Sydney CBD NSW",Z0310,Sydney CBD
S00430,Sydney CBD,-33.889905,151.238675,apartment,"630 Market St, Sydney CBD NSW",Z0364,Paddington
S00431,Sydney CBD,-33.882999,151.190857,business,"354 Elizabeth St, Sydney CBD NSW",Z0281,Glebe
S00432,Sydney CBD,-33.893271,151.21675,residential,"456 Clarence St, Sydney CBD NSW",Z0625,Surry Hills
S00433,Sydney CBD,-33.872033,151.20232,business,"382 Market St, Sydney CBD NSW",Z0339,Sydney CBD
S00434,Sydney CBD,-33.860189,151.207711,business,"320 Phillip St, Sydney CBD NSW",Z0009,Sydney CBD
S00435,Sydney CBD,-33.850772,151.248965,business,"534 York St, Sydney CBD NSW",Z0263,Sydney CBD
S00436,Sydney CBD,-33.867911,151.186755,apartment,"652 King St, Sydney CBD NSW",Z0485,Sydney CBD
S00437,Sydney CBD,-33.849257,151.213106,apartment,"380 Phillip St, Sydney CBD NSW",Z0677,Sydney CBD
S00438,Sydney CBD,-33.885361,151.216315,business,"350 Castlereagh St, Sydney CBD NSW",Z0652,Surry Hills
S00439,Sydney CBD,-33.889241,151.225587,apartment,"580 Macquarie St, Sydney CBD NSW",Z0692,Paddington
S00440,Sydney CBD,-33.869467,151.21077,business,"290 Bond St, Sydney CBD NSW",Z0467,Sydney CBD
S00441,Sydney CBD,-33.864191,151.213921,apartment,"464 Phillip St, Sydney CBD NSW",Z0390,Sydney CBD
S00442,Sydney CBD,-33.869192,151.203425,business,"408 Castlereagh St, Sydney CBD NSW",Z0661,Sydney CBD
S00443,Sydney CBD,-33.893609,151.213337,business,"426 Bond St, Sydney CBD NSW",Z0576,Surry Hills
S00444,Sydney CBD,-33.869869,151.204152,residential,"80 Market St, Sydney CBD NSW",Z0661,Sydney CBD
S00445,Sydney CBD,-33.884454,151.218624,business,"550 Bond St, Sydney CBD NSW",Z0651,Surry Hills
S00446,Sydney CBD,-33.860764,151.203756,business,"646 Clarence St, Sydney CBD NSW",Z0009,Sydney CBD
S00447,Sydney CBD,-33.864401,151.214957,apartment,"164 Castlereagh St, Sydney CBD NSW",Z0390,Sydney CBD
S00448,Sydney CBD,-33.880079,151.208861,residential,"362 Sussex St, Sydney CBD NSW",Z0115,Sydney CBD
S00449,Sydney CBD,-33.874966,151.226191,business,"640 Clarence St, Sydney CBD NSW",Z0468,Paddington
S00450,Sydney CBD,-33.881511,151.208529,business,"166 Market St, Sydney CBD NSW",Z0115,Sydney CBD
S00451,Sydney CBD,-33.869552,151.182705,business,"606 Elizabeth St, Sydney CBD NSW",Z0403,Glebe
S00452,Sydney CBD,-33.857338,151.228229,business,"524 Pitt St, Sydney CBD NSW",Z0310,Sydney CBD
S00453,Sydney CBD,-33.880629,151.195714,business,"544 Clarence St, Sydney CBD NSW",Z0348,Sydney CBD
S00454,Sydney CBD,-33.862751,151.199494,apartment,"400 Bond St, Sydney CBD NSW",Z0240,Sydney CBD
S00455,Sydney CBD,-33.875163,151.200365,residential,"480 Kent St, Sydney CBD NSW",Z0001,Glebe
S00456,Sydney CBD,-33.878314,151.229917,business,"360 Hunter St, Sydney CBD NSW",Z0604,Paddington
S00457,Sydney CBD,-33.870084,151.177265,business,"342 Phillip St, Sydney CBD NSW",Z0243,Glebe
S00458,Sydney CBD,-33.881223,151.256366,business,"590 Sussex St, Sydney CBD NSW",Z0061,Double Bay
