sim_id,on_road_saving_s,zs_pre_route_saving_s,zs_total_saving_s,zs_saving_min,hc_pre_route_saving_s,hc_total_saving_s,hc_saving_min
399,2165.4,3443.4,5608.8,93.48,1707.9,3007.2,50.12
400,2313.8,5967.5,8281.2,138.02,3949.5,5337.8,88.96
401,2138.7,2581.0,4719.7,78.66,-173.8,1109.4,18.49
402,1107.5,4241.6,5349.1,89.15,2703.0,3367.5,56.12
403,1977.7,4288.9,6266.6,104.44,1946.9,3133.5,52.22
404,1795.2,3060.9,4856.2,80.94,541.9,1619.1,26.98
405,1308.0,5553.2,6861.3,114.35,3039.3,3824.1,63.73
406,1316.3,4767.6,6083.9,101.4,2606.1,3395.9,56.6
407,1407.6,7496.2,8903.7,148.4,5818.7,6663.2,111.05
408,889.7,6628.7,7518.5,125.31,4688.4,5222.2,87.04
409,1573.0,4864.4,6437.5,107.29,3125.1,4069.0,67.82
410,948.3,3727.4,4675.7,77.93,2020.6,2589.6,43.16
411,1254.2,5528.0,6782.2,113.04,2768.5,3521.0,58.68
412,1027.5,7704.8,8732.4,145.54,5221.1,5837.6,97.29
413,2271.1,5145.9,7416.9,123.62,2559.8,3922.5,65.37
414,1236.1,7405.8,8641.9,144.03,5794.9,6536.5,108.94
415,1890.4,3920.1,5810.5,96.84,2061.0,3195.2,53.25
416,1702.2,5737.4,7439.6,123.99,3179.3,4200.6,70.01
417,868.5,6667.6,7536.1,125.6,4363.8,4884.9,81.41
418,1402.2,7749.8,9152.1,152.53,6099.3,6940.6,115.68
419,858.6,5862.8,6721.4,112.02,3615.1,4130.3,68.84
420,766.2,4823.6,5589.8,93.16,2765.3,3225.0,53.75
421,-20.8,5634.7,5613.9,93.57,3525.1,3512.7,58.54
422,968.7,3599.8,4568.5,76.14,1111.2,1692.5,28.21
423,847.7,5018.7,5866.3,97.77,2909.7,3418.3,56.97
424,995.8,6725.2,7721.0,128.68,4753.8,5351.3,89.19
425,1784.2,4598.4,6382.6,106.38,3430.1,4500.6,75.01
426,1583.9,4780.8,6364.7,106.08,3402.3,4352.6,72.54
427,1398.1,5941.8,7339.8,122.33,4236.1,5074.9,84.58
428,1480.2,2674.5,4154.8,69.25,1048.5,1936.7,32.28
429,1236.1,5767.2,7003.3,116.72,3477.1,4218.7,70.31
430,1935.6,6491.3,8426.9,140.45,4770.2,5931.6,98.86
431,1594.3,5877.5,7471.8,124.53,4032.4,4988.9,83.15
432,1706.2,7028.3,8734.5,145.57,5210.8,6234.5,103.91
433,1116.7,4758.6,5875.2,97.92,2724.3,3394.3,56.57
434,842.7,4646.6,5489.3,91.49,3001.1,3506.7,58.45
435,1372.6,6332.0,7704.6,128.41,4771.3,5594.8,93.25
436,816.0,7192.2,8008.2,133.47,4541.4,5031.0,83.85
437,1186.2,6655.2,7841.3,130.69,4010.4,4722.1,78.7
438,1411.9,3743.2,5155.1,85.92,1495.4,2342.5,39.04
439,495.0,6843.9,7338.9,122.31,4681.8,4978.8,82.98
440,-37.8,7197.5,7159.7,119.33,4900.0,4877.3,81.29
441,930.0,6085.2,7015.3,116.92,2990.7,3548.7,59.15
442,1196.5,6362.1,7558.6,125.98,4280.1,4998.0,83.3
443,3044.8,3084.7,6129.5,102.16,214.7,2041.6,34.03
444,1472.6,6297.6,7770.3,129.5,4498.0,5381.6,89.69
445,1465.0,4894.6,6359.6,105.99,2102.2,2981.2,49.69
446,1637.3,3627.3,5264.5,87.74,1321.4,2303.7,38.4
447,3058.8,6049.5,9108.3,151.81,3146.8,4982.1,83.04
448,1160.6,5132.7,6293.3,104.89,3415.1,4111.4,68.52
449,2744.1,4783.3,7527.3,125.46,2258.8,3905.3,65.09
450,1368.8,4327.7,5696.5,94.94,2228.4,3049.7,50.83
451,-92.5,7766.5,7674.1,127.9,5231.9,5176.4,86.27
452,727.3,5039.1,5766.4,96.11,3226.9,3663.2,61.05
453,789.8,4928.7,5718.5,95.31,2734.6,3208.5,53.48
454,1337.7,6033.1,7370.8,122.85,4236.3,5038.9,83.98
455,242.1,4786.3,5028.3,83.81,2263.7,2409.0,40.15
456,1615.9,6504.0,8120.0,135.33,5068.7,6038.2,100.64
457,1740.1,6056.5,7796.6,129.94,4215.9,5260.0,87.67
458,2062.7,6689.6,8752.3,145.87,5449.3,6686.9,111.45
459,1768.5,6505.9,8274.4,137.91,5165.6,6226.7,103.78
460,1123.4,3876.7,5000.1,83.33,1888.9,2562.9,42.71
461,1489.2,6167.3,7656.5,127.61,3963.2,4856.7,80.94
462,1408.8,5571.0,6979.8,116.33,3123.0,3968.3,66.14
463,1119.4,2659.9,3779.3,62.99,1125.5,1797.2,29.95
464,2033.3,6845.2,8878.5,147.97,4109.6,5329.5,88.83
465,1790.1,5783.2,7573.3,126.22,4118.8,5192.9,86.55
466,1263.9,2442.2,3706.1,61.77,437.0,1195.4,19.92
467,1137.8,3350.7,4488.5,74.81,2001.4,2684.0,44.73
468,717.5,5344.8,6062.3,101.04,3412.8,3843.3,64.06
469,1815.2,3108.5,4923.7,82.06,401.4,1490.5,24.84
470,2196.6,5577.7,7774.3,129.57,3846.5,5164.5,86.07
471,1504.6,4465.7,5970.3,99.5,2154.6,3057.3,50.95
472,1874.0,6610.2,8484.2,141.4,4703.3,5827.7,97.13
473,595.8,5033.3,5629.1,93.82,3383.4,3740.9,62.35
474,1341.2,3700.4,5041.6,84.03,1109.5,1914.2,31.9
475,2176.5,6248.0,8424.5,140.41,4287.1,5593.0,93.22
476,2031.4,6041.0,8072.4,134.54,3494.5,4713.3,78.56
477,1287.3,5053.4,6340.8,105.68,2424.1,3196.5,53.28
478,2187.2,4743.0,6930.2,115.5,3333.6,4645.9,77.43
479,855.3,5122.3,5977.6,99.63,3130.3,3643.5,60.73
480,1138.9,6539.7,7678.6,127.98,5005.5,5688.8,94.81
481,503.2,7033.8,7537.0,125.62,4899.3,5201.2,86.69
482,1272.8,5878.9,7151.7,119.19,3739.0,4502.7,75.05
483,785.4,5236.8,6022.2,100.37,2873.3,3344.6,55.74
484,1346.8,6394.3,7741.1,129.02,4713.3,5521.4,92.02
485,2324.9,7185.9,9510.8,158.51,4888.7,6283.6,104.73
486,1254.1,6859.7,8113.9,135.23,4639.2,5391.7,89.86
487,2378.3,3934.8,6313.1,105.22,1856.0,3283.0,54.72
488,1087.1,6413.2,7500.2,125.0,4832.2,5484.4,91.41
489,1452.6,4941.5,6394.0,106.57,3049.8,3921.3,65.36
490,1022.6,7057.5,8080.1,134.67,4278.4,4892.0,81.53
491,560.6,4959.5,5520.1,92.0,3199.6,3535.9,58.93
492,3451.7,3917.0,7368.7,122.81,1853.1,3924.1,65.4
493,661.6,7442.1,8103.7,135.06,4843.1,5240.0,87.33
494,1754.1,6094.7,7848.8,130.81,4379.0,5431.4,90.52
495,1467.0,3105.5,4572.6,76.21,1656.1,2536.4,42.27
496,1297.9,3671.2,4969.1,82.82,1435.9,2214.7,36.91
497,1056.0,4827.7,5883.7,98.06,2401.5,3035.1,50.59
498,1611.3,6588.5,8199.8,136.66,4522.8,5489.5,91.49
499,975.2,7694.1,8669.2,144.49,5668.6,6253.7,104.23
500,1063.5,6059.1,7122.6,118.71,3820.7,4458.8,74.31
501,1547.5,7351.6,8899.1,148.32,4530.2,5458.7,90.98
502,1360.5,7444.9,8805.4,146.76,4663.3,5479.6,91.33
503,2804.3,3884.1,6688.4,111.47,2468.4,4151.0,69.18
504,2579.4,5247.1,7826.5,130.44,3376.6,4924.2,82.07
505,1517.4,6616.2,8133.6,135.56,4123.7,5034.2,83.9
506,3101.0,4919.9,8020.9,133.68,2815.8,4676.4,77.94
507,1169.3,4487.4,5656.7,94.28,1797.2,2498.7,41.65
508,2178.2,5708.3,7886.5,131.44,4213.3,5520.2,92.0
509,770.9,4602.7,5373.6,89.56,2301.6,2764.2,46.07
510,1350.5,3751.9,5102.4,85.04,1116.0,1926.3,32.11
511,2326.4,6140.2,8466.6,141.11,4432.2,5828.1,97.13
512,1415.6,4847.1,6262.7,104.38,3105.6,3955.0,65.92
513,1698.6,6541.5,8240.1,137.33,4581.4,5600.6,93.34
514,1558.0,4019.8,5577.8,92.96,1177.5,2112.4,35.21
515,2284.1,3352.0,5636.1,93.94,833.8,2204.3,36.74
516,2485.7,5702.0,8187.7,136.46,3126.0,4617.4,76.96
517,824.9,4114.1,4939.0,82.32,2471.0,2965.9,49.43
518,1486.4,4089.0,5575.4,92.92,2089.1,2981.0,49.68
519,2204.9,5947.4,8152.3,135.87,4144.0,5466.9,91.12
520,2169.3,5856.7,8026.0,133.77,3266.8,4568.4,76.14
521,705.1,6472.1,7177.2,119.62,4954.4,5377.5,89.62
522,2599.8,6416.8,9016.6,150.28,4093.4,5653.3,94.22
523,2679.5,6905.2,9584.7,159.74,4680.5,6288.1,104.8
524,1470.7,5000.8,6471.4,107.86,2744.8,3627.2,60.45
525,231.8,4335.0,4566.9,76.11,2830.6,2969.8,49.5
526,1660.2,3557.5,5217.7,86.96,1249.0,2245.1,37.42
527,1410.6,3748.6,5159.2,85.99,1895.2,2741.5,45.69
528,1397.1,6031.4,7428.4,123.81,4966.8,5805.0,96.75
529,843.2,5026.3,5869.5,97.82,3081.5,3587.5,59.79
530,1686.5,5857.8,7544.3,125.74,3945.4,4957.3,82.62
531,1036.1,4045.3,5081.4,84.69,2189.8,2811.4,46.86
532,1259.1,5546.4,6805.5,113.43,3087.7,3843.2,64.05
533,1142.4,2570.2,3712.6,61.88,712.6,1398.0,23.3
534,1516.4,6943.9,8460.2,141.0,5050.2,5960.0,99.33
535,1139.6,3856.1,4995.7,83.26,1785.6,2469.3,41.16
536,979.3,7004.7,7984.0,133.07,4895.3,5482.9,91.38
537,1569.5,4422.5,5992.0,99.87,1731.2,2672.9,44.55
538,2481.0,3174.6,5655.5,94.26,1865.1,3353.6,55.89
539,426.1,7430.4,7856.4,130.94,5357.2,5612.8,93.55
540,2684.7,5741.0,8425.7,140.43,3610.1,5221.0,87.02
541,2387.8,4141.3,6529.1,108.82,2229.3,3661.9,61.03
542,3301.2,4545.8,7847.0,130.78,2745.9,4726.7,78.78
543,871.4,7294.6,8165.9,136.1,4633.4,5156.2,85.94
544,1856.4,7281.6,9138.0,152.3,5394.5,6508.4,108.47
545,758.8,6553.4,7312.2,121.87,4038.0,4493.2,74.89
546,739.1,6806.6,7545.7,125.76,4970.8,5414.2,90.24
547,2194.4,5809.4,8003.8,133.4,4024.7,5341.3,89.02
548,1515.8,5524.2,7039.9,117.33,2348.9,3258.4,54.31
549,821.9,6129.4,6951.4,115.86,3573.4,4066.6,67.78
550,1355.0,5714.1,7069.2,117.82,3284.1,4097.2,68.29
551,1915.4,1967.0,3882.4,64.71,-390.9,758.4,12.64
552,1757.5,3689.2,5446.7,90.78,833.2,1887.7,31.46
553,1218.4,7357.6,8576.0,142.93,5408.1,6139.2,102.32
554,1767.1,6576.1,8343.1,139.05,4825.3,5885.6,98.09
555,3440.6,4990.1,8430.7,140.51,3607.4,5671.8,94.53
556,1179.6,5701.4,6881.1,114.68,4469.2,5176.9,86.28
557,1953.7,7501.5,9455.3,157.59,4869.0,6041.3,100.69
558,2225.8,5645.5,7871.3,131.19,4212.6,5548.0,92.47
559,672.8,6729.4,7402.1,123.37,4736.7,5140.3,85.67
560,420.6,5553.1,5973.6,99.56,3701.5,3953.8,65.9
561,2274.8,4328.6,6603.4,110.06,2339.6,3704.4,61.74
562,1534.9,5614.3,7149.2,119.15,3684.3,4605.3,76.75
563,1748.5,4878.0,6626.5,110.44,2883.7,3932.8,65.55
564,2003.0,6363.2,8366.1,139.44,4756.1,5957.9,99.3
565,967.9,3495.3,4463.1,74.39,1557.4,2138.1,35.63
566,1722.4,5702.6,7425.0,123.75,3520.7,4554.2,75.9
567,1574.1,5739.7,7313.8,121.9,3912.8,4857.3,80.95
568,1204.3,7104.0,8308.4,138.47,4854.0,5576.6,92.94
569,2142.0,5916.4,8058.5,134.31,3304.0,4589.3,76.49
570,523.8,4345.4,4869.2,81.15,1963.8,2278.1,37.97
571,1572.7,2701.9,4274.5,71.24,446.6,1390.2,23.17
572,1375.7,5451.8,6827.5,113.79,2336.7,3162.1,52.7
573,1252.1,3130.5,4382.6,73.04,1297.2,2048.4,34.14
574,1837.8,6065.5,7903.3,131.72,3852.5,4955.2,82.59
575,1595.1,7088.9,8683.9,144.73,5319.4,6276.5,104.61
576,1821.7,5988.8,7810.5,130.18,4464.6,5557.6,92.63
577,1490.0,5380.3,6870.3,114.51,3834.2,4728.1,78.8
578,1149.4,7150.5,8299.9,138.33,4946.1,5635.7,93.93
579,2869.0,4396.7,7265.8,121.1,2021.3,3742.7,62.38
580,2664.3,4965.9,7630.2,127.17,2595.7,4194.3,69.9
581,1661.8,3886.9,5548.7,92.48,1173.1,2170.2,36.17
582,-835.1,5917.2,5082.2,84.7,4053.4,3552.4,59.21
583,2054.2,4075.3,6129.4,102.16,2054.2,3286.7,54.78
584,2251.0,6796.2,9047.2,150.79,4804.7,6155.3,102.59
585,1495.2,6360.3,7855.5,130.93,3914.2,4811.3,80.19
586,1553.8,5951.5,7505.2,125.09,3840.7,4772.9,79.55
587,468.8,5829.6,6298.4,104.97,4456.5,4737.8,78.96
588,1065.4,6902.0,7967.4,132.79,4673.6,5312.9,88.55
589,1186.0,6260.5,7446.4,124.11,4455.2,5166.8,86.11
590,1634.3,4141.0,5775.3,96.25,1725.1,2705.7,45.09
591,762.6,5349.4,6112.0,101.87,3023.4,3481.0,58.02
592,2062.6,2492.7,4555.3,75.92,491.1,1728.7,28.81
593,1350.6,5375.8,6726.3,112.11,3094.2,3904.6,65.08
594,2086.7,3801.2,5887.8,98.13,2263.4,3515.4,58.59
595,1011.3,6075.1,7086.4,118.11,3487.7,4094.4,68.24
596,2299.3,5933.6,8232.9,137.21,3844.1,5223.7,87.06
597,-211.1,5681.4,5470.3,91.17,3680.0,3553.4,59.22
598,548.0,4590.0,5138.0,85.63,2117.3,2446.1,40.77
599,1522.5,3389.4,4911.9,81.86,1687.7,2601.1,43.35
600,784.4,5026.9,5811.3,96.86,2959.8,3430.5,57.17
601,1144.6,2645.2,3789.8,63.16,363.0,1049.8,17.5
602,1490.1,4021.8,5511.9,91.86,2515.8,3409.8,56.83
603,2527.7,5578.0,8105.7,135.09,3558.1,5074.7,84.58
604,2995.0,4925.6,7920.6,132.01,2377.1,4174.1,69.57
605,1627.3,4384.5,6011.8,100.2,2523.5,3499.8,58.33
606,1215.2,3760.7,4975.9,82.93,1812.4,2541.5,42.36
607,663.5,4732.9,5396.5,89.94,2923.6,3321.7,55.36
608,1358.9,5428.0,6786.8,113.11,3337.4,4152.7,69.21
609,1714.3,3674.9,5389.2,89.82,2023.1,3051.7,50.86
610,2248.2,6388.0,8636.2,143.94,3619.1,4968.0,82.8
611,1220.6,5420.7,6641.4,110.69,3124.6,3857.0,64.28
612,1897.6,6715.9,8613.5,143.56,3850.2,4988.8,83.15
613,357.4,5572.6,5930.0,98.83,2853.2,3067.6,51.13
614,911.5,4337.4,5248.8,87.48,2021.6,2568.5,42.81
615,1986.7,5372.3,7359.0,122.65,2920.0,4112.1,68.53
616,746.5,4502.1,5248.7,87.48,2847.0,3294.9,54.92
617,2334.5,5050.1,7384.5,123.08,2562.9,3963.6,66.06
618,2478.5,4579.3,7057.8,117.63,2454.3,3941.4,65.69
619,1657.7,3163.2,4820.9,80.35,1728.0,2722.6,45.38
620,854.4,5624.1,6478.4,107.97,3382.4,3895.0,64.92
621,1912.3,3751.9,5664.2,94.4,2075.9,3223.3,53.72
622,728.2,5825.6,6553.7,109.23,4360.7,4797.6,79.96
623,991.6,4717.1,5708.8,95.15,2342.8,2937.8,48.96
624,472.6,7291.6,7764.2,129.4,4980.7,5264.2,87.74
625,1851.6,4440.3,6291.9,104.87,2364.2,3475.1,57.92
626,2775.3,6219.1,8994.3,149.91,3992.9,5658.0,94.3
627,2042.5,6182.8,8225.3,137.09,3803.2,5028.7,83.81
628,1089.8,5706.2,6795.9,113.27,3675.9,4329.8,72.16
629,939.4,5237.6,6177.0,102.95,3653.2,4216.8,70.28
630,1080.2,4190.4,5270.7,87.84,2314.9,2963.1,49.38
631,787.7,5435.1,6222.8,103.71,3855.4,4328.0,72.13
632,1315.2,6523.4,7838.6,130.64,3948.3,4737.4,78.96
633,992.8,6209.6,7202.4,120.04,3988.0,4583.7,76.4
634,1243.4,4644.6,5888.0,98.13,2381.3,3127.4,52.12
635,1513.2,4916.0,6429.2,107.15,3221.8,4129.8,68.83
636,1295.7,7417.3,8713.0,145.22,5473.9,6251.4,104.19
637,600.0,4630.6,5230.6,87.18,2389.9,2749.9,45.83
638,1415.1,3836.9,5251.9,87.53,1529.7,2378.7,39.64
639,1697.6,5315.5,7013.1,116.88,3803.9,4822.5,80.37
640,1438.9,3731.0,5169.9,86.16,1288.3,2151.6,35.86
641,1620.5,7210.2,8830.7,147.18,5673.1,6645.4,110.76
642,1161.4,3475.8,4637.3,77.29,724.2,1421.0,23.68
643,1149.1,6893.6,8042.7,134.05,4828.2,5517.7,91.96
644,1388.2,6505.1,7893.4,131.56,4650.4,5483.3,91.39
645,4040.1,7313.8,11353.8,189.23,4607.9,7031.9,117.2
646,1725.6,5811.8,7537.4,125.62,3482.9,4518.2,75.3
647,2422.8,3496.7,5919.5,98.66,1646.4,3100.1,51.67
648,1030.1,6238.6,7268.6,121.14,4140.0,4758.0,79.3
649,1253.1,5243.3,6496.4,108.27,3851.9,4603.7,76.73
650,2805.1,6229.9,9034.9,150.58,3490.1,5173.1,86.22
651,2401.6,6956.3,9358.0,155.97,5659.3,7100.3,118.34
652,1709.5,5258.0,6967.5,116.13,2902.4,3928.1,65.47
653,790.9,5592.4,6383.3,106.39,3268.5,3743.1,62.38
654,1923.9,5408.1,7332.0,122.2,3173.9,4328.3,72.14
655,912.3,6119.2,7031.6,117.19,4233.8,4781.2,79.69
656,986.6,4976.0,5962.6,99.38,2747.5,3339.4,55.66
657,765.7,6442.9,7208.6,120.14,4576.8,5036.2,83.94
658,805.0,5085.7,5890.7,98.18,2532.8,3015.8,50.26
659,416.9,5156.5,5573.4,92.89,4133.9,4384.0,73.07
660,1495.2,4894.2,6389.4,106.49,3531.4,4428.5,73.81
661,2236.1,4094.1,6330.1,105.5,1694.4,3036.0,50.6
662,1938.3,5828.5,7766.7,129.45,3723.2,4886.2,81.44
663,1341.9,5554.2,6896.1,114.94,3370.3,4175.5,69.59
664,1252.8,5101.3,6354.1,105.9,2623.1,3374.8,56.25
665,1148.3,5739.1,6887.3,114.79,4096.6,4785.5,79.76
666,1376.8,6762.2,8139.0,135.65,5196.3,6022.4,100.37
667,1369.0,3510.1,4879.1,81.32,1399.6,2221.0,37.02
668,931.3,4418.4,5349.7,89.16,2745.9,3304.7,55.08
669,980.9,6459.1,7440.0,124.0,4151.2,4739.8,79.0
670,654.5,6666.4,7320.9,122.02,4809.3,5202.0,86.7
671,963.0,3847.1,4810.1,80.17,2120.6,2698.4,44.97
672,582.9,5235.2,5818.1,96.97,2200.6,2550.3,42.51
673,1431.0,4419.7,5850.7,97.51,1129.7,1988.3,33.14
674,2371.4,6195.8,8567.2,142.79,3976.7,5399.5,89.99
675,178.3,5500.4,5678.7,94.64,3325.9,3432.9,57.21
676,2896.6,5631.1,8527.7,142.13,4311.0,6048.9,100.82
677,2311.3,6860.8,9172.2,152.87,3452.7,4839.5,80.66
678,-263.2,7643.9,7380.7,123.01,5005.7,4847.8,80.8
679,1077.8,6966.2,8044.0,134.07,4043.1,4689.8,78.16
680,494.7,5319.4,5814.1,96.9,4408.4,4705.2,78.42
681,1689.7,2365.9,4055.6,67.59,-488.3,525.5,8.76
682,2951.0,6535.9,9486.9,158.12,4583.5,6354.1,105.9
683,921.4,5824.6,6745.9,112.43,3814.4,4367.2,72.79
684,748.9,4621.0,5369.9,89.5,2188.3,2637.6,43.96
685,1659.5,5640.2,7299.7,121.66,2515.8,3511.5,58.53
686,2010.3,4895.8,6906.0,115.1,2194.7,3400.9,56.68
687,387.4,7081.9,7469.3,124.49,4853.0,5085.4,84.76
688,2255.0,5194.3,7449.2,124.15,2624.9,3977.9,66.3
689,2280.6,3085.5,5366.1,89.44,760.7,2129.0,35.48
690,1430.8,4267.5,5698.3,94.97,2000.5,2859.0,47.65
691,1409.9,4938.4,6348.2,105.8,3400.0,4245.9,70.77
692,591.9,3074.6,3666.5,61.11,1524.9,1880.0,31.33
693,2210.8,4348.5,6559.2,109.32,2222.2,3548.7,59.15
694,2098.4,4868.3,6966.7,116.11,2028.2,3287.2,54.79
695,-296.4,6608.2,6311.8,105.2,3906.1,3728.2,62.14
696,663.5,5963.0,6626.4,110.44,4001.0,4399.1,73.32
697,1862.0,7502.9,9364.9,156.08,5194.3,6311.5,105.19
698,933.7,6479.2,7412.9,123.55,3961.3,4521.5,75.36
699,2482.2,6274.9,8757.2,145.95,5148.8,6638.2,110.64
700,1793.8,4194.0,5987.8,99.8,2620.6,3696.8,61.61
701,1425.1,2715.9,4141.0,69.02,74.7,929.8,15.5
702,-280.2,3847.6,3567.4,59.46,2010.3,1842.2,30.7
703,1077.1,4501.8,5578.9,92.98,3049.9,3696.1,61.6
704,277.2,4897.3,5174.5,86.24,2714.6,2880.9,48.01
705,784.8,5134.3,5919.1,98.65,2306.7,2777.6,46.29
706,1593.5,3610.3,5203.8,86.73,756.4,1712.5,28.54
707,590.8,4185.5,4776.3,79.61,2653.9,3008.4,50.14
708,246.7,5240.7,5487.4,91.46,3159.3,3307.4,55.12
709,721.1,6417.7,7138.9,118.98,4642.8,5075.5,84.59
710,190.5,5584.5,5775.0,96.25,3189.9,3304.2,55.07
711,1733.2,5591.5,7324.7,122.08,3644.1,4684.1,78.07
712,841.0,7261.8,8102.8,135.05,5547.0,6051.6,100.86
713,1737.2,4839.7,6576.8,109.61,3563.6,4605.9,76.76
714,1995.4,4544.8,6540.2,109.0,2016.3,3213.6,53.56
715,1054.5,5096.3,6150.8,102.51,2037.5,2670.2,44.5
716,147.7,5506.2,5653.8,94.23,3268.8,3357.4,55.96
717,1389.0,6033.1,7422.0,123.7,4636.7,5470.1,91.17
718,1705.9,6170.0,7875.9,131.27,4180.4,5204.0,86.73
719,1828.0,7139.3,8967.3,149.45,4191.2,5288.0,88.13
720,992.9,6869.3,7862.1,131.04,4450.3,5046.0,84.1
721,2299.2,5744.8,8044.1,134.07,4051.3,5430.8,90.51
722,1552.0,5529.6,7081.6,118.03,3967.2,4898.4,81.64
723,1187.0,5452.1,6639.1,110.65,4276.6,4988.8,83.15
724,1857.6,4368.1,6225.6,103.76,3261.0,4375.5,72.93
725,2437.8,4523.5,6961.3,116.02,2401.9,3864.5,64.41
726,1879.1,5272.8,7152.0,119.2,3260.5,4388.0,73.13
727,1291.7,4104.5,5396.3,89.94,1532.9,2308.0,38.47
728,1339.2,3940.4,5279.6,87.99,2535.6,3339.1,55.65
729,1973.0,7402.4,9375.4,156.26,5436.9,6620.7,110.34
730,948.8,5421.6,6370.5,106.17,2982.4,3551.7,59.19
731,306.6,7336.3,7642.9,127.38,5254.8,5438.8,90.65
732,1337.5,6530.8,7868.3,131.14,4865.4,5667.9,94.46
733,1740.6,4037.4,5778.1,96.3,1605.1,2649.5,44.16
734,2439.3,6979.2,9418.5,156.97,4846.0,6309.6,105.16
735,227.7,6838.5,7066.2,117.77,4455.5,4592.1,76.54
736,1145.8,4952.9,6098.7,101.65,3107.6,3795.1,63.25
737,1572.2,5462.2,7034.4,117.24,4309.0,5252.3,87.54
738,1379.8,5362.8,6742.6,112.38,4589.9,5417.8,90.3
739,2017.8,4863.8,6881.6,114.69,2407.4,3618.1,60.3
740,1664.7,6488.1,8152.7,135.88,5152.2,6151.0,102.52
741,220.7,7181.7,7402.4,123.37,5625.9,5758.3,95.97
742,1616.7,5662.1,7278.8,121.31,2870.1,3840.1,64.0
743,1775.2,6784.0,8559.2,142.65,3869.1,4934.2,82.24
744,1483.1,5807.8,7290.8,121.51,4112.6,5002.4,83.37
745,2182.6,3873.1,6055.7,100.93,845.4,2155.0,35.92
746,2720.8,5462.5,8183.2,136.39,2837.1,4469.5,74.49
747,1406.7,5739.1,7145.8,119.1,3764.6,4608.6,76.81
748,633.2,5017.8,5651.0,94.18,2347.5,2727.5,45.46
749,1882.5,6570.7,8453.2,140.89,4361.0,5490.5,91.51
750,1223.8,4797.8,6021.6,100.36,2591.7,3326.0,55.43
751,1951.3,4326.7,6278.0,104.63,2178.9,3349.7,55.83
752,975.2,3760.1,4735.3,78.92,1820.7,2405.9,40.1
753,609.5,6741.2,7350.7,122.51,4783.2,5149.0,85.82
754,1458.2,4817.9,6276.1,104.6,2756.2,3631.2,60.52
755,1040.0,5058.0,6098.0,101.63,3571.7,4195.7,69.93
756,1490.4,4641.8,6132.2,102.2,2888.9,3783.2,63.05
757,1549.8,7322.7,8872.5,147.87,5537.8,6467.7,107.79
758,1986.7,5860.9,7847.6,130.79,2872.4,4064.4,67.74
759,1513.9,6089.2,7603.1,126.72,4551.0,5459.4,90.99
760,1204.5,6227.8,7432.3,123.87,4685.1,5407.7,90.13
761,1776.3,3852.1,5628.4,93.81,2804.6,3870.3,64.51
762,2107.1,5563.4,7670.5,127.84,3893.5,5157.8,85.96
763,1370.0,3055.9,4425.9,73.76,984.7,1806.7,30.11
764,1257.6,6299.9,7557.5,125.96,4580.1,5334.7,88.91
765,1190.1,5196.2,6386.3,106.44,2490.4,3204.5,53.41
766,1675.5,5402.9,7078.4,117.97,3399.3,4404.5,73.41
767,1058.7,3209.3,4268.0,71.13,1605.3,2240.6,37.34
768,1027.5,4332.2,5359.8,89.33,2067.8,2684.3,44.74
769,2045.9,5099.0,7144.9,119.08,3095.5,4323.0,72.05
770,1978.6,4933.3,6911.9,115.2,3197.3,4384.4,73.07
771,1687.8,5804.5,7492.3,124.87,3675.6,4688.2,78.14
772,577.7,4729.1,5306.8,88.45,3065.6,3412.2,56.87
773,3037.0,4650.5,7687.5,128.13,2766.9,4589.1,76.49
774,1308.8,6299.1,7607.8,126.8,4559.0,5344.2,89.07
775,49.2,3793.0,3842.2,64.04,1802.1,1831.6,30.53
776,1396.6,5452.9,6849.5,114.16,2838.8,3676.7,61.28
777,357.3,4810.4,5167.6,86.13,3452.2,3666.5,61.11
778,385.2,6148.8,6534.1,108.9,4349.8,4580.9,76.35
779,2450.4,6179.5,8629.9,143.83,4576.7,6047.0,100.78
780,2085.9,5283.1,7369.0,122.82,3731.5,4983.0,83.05
781,2468.3,7232.8,9701.1,161.69,5863.7,7344.7,122.41
782,1812.6,6120.4,7933.0,132.22,2956.3,4043.9,67.4
783,1077.4,4311.7,5389.1,89.82,2430.0,3076.5,51.28
784,2411.5,5808.4,8219.9,137.0,4070.7,5517.5,91.96
785,1083.8,4893.1,5976.9,99.61,3212.3,3862.6,64.38
786,1510.2,4829.7,6339.9,105.67,2776.9,3683.1,61.38
787,829.1,4520.7,5349.8,89.16,3246.7,3744.1,62.4
788,1051.3,5026.2,6077.5,101.29,2379.8,3010.6,50.18
789,1514.1,4991.3,6505.4,108.42,2685.4,3593.9,59.9
790,1885.2,6330.9,8216.1,136.94,4034.9,5166.1,86.1
791,1137.0,5729.8,6866.8,114.45,4219.3,4901.5,81.69
792,1334.7,2888.5,4223.2,70.39,930.0,1730.8,28.85
793,1703.3,5235.2,6938.5,115.64,3616.4,4638.4,77.31
794,942.0,4208.1,5150.1,85.84,1971.3,2536.5,42.27
795,1580.3,3125.7,4706.0,78.43,526.5,1474.6,24.58
796,1147.6,5023.1,6170.7,102.85,3081.3,3769.9,62.83
797,1076.4,6614.9,7691.3,128.19,4503.7,5149.6,85.83
798,1485.4,7010.9,8496.3,141.61,5041.0,5932.2,98.87
799,1535.9,3694.8,5230.7,87.18,1753.8,2675.3,44.59
